transactionID,carrierID,customerID,amount,date
608,3,119,10.9,2009-04-28 08:45:45
609,1,999,17.46,2008-03-08 13:43:17
610,1,182,12.68,2006-10-20 18:16:21
611,3,165,18.94,2007-06-30 03:33:27
612,2,879,7.89,2007-02-24 11:18:13
613,2,761,13.23,2008-08-21 12:45:02
614,1,144,17.61,2006-11-02 16:48:32
615,3,456,7.99,2007-08-15 19:44:05
616,1,991,10.78,2008-09-30 05:44:02
617,3,184,7.8,2005-01-07 20:36:03
618,2,544,6.37,2008-05-18 15:45:09
619,2,392,6.73,2009-10-18 07:31:36
620,1,660,17.42,2007-11-14 20:03:09
621,1,777,13.43,2009-03-13 22:02:09
622,3,96,12.78,2006-12-24 02:56:00
623,1,636,11.45,2008-03-05 02:19:53
624,1,564,10.98,2006-05-06 17:42:07
625,3,995,5.08,2009-10-29 14:35:30
626,3,42,16.24,2008-03-11 12:56:47
627,2,922,17.5,2006-11-29 03:30:53
628,1,507,19.5,2008-12-22 19:50:13
629,2,960,12.3,2008-09-29 03:22:33
630,3,137,9.7,2007-12-04 20:57:17
631,3,671,10.14,2005-08-28 20:08:59
632,1,729,5.78,2008-02-21 07:43:33
633,1,621,10.4,2006-11-25 09:58:49
634,2,925,8.8,2008-09-16 09:47:51
635,1,971,18.21,2009-02-01 21:52:46
636,2,287,17.13,2009-07-12 13:13:44
637,3,418,5.25,2006-01-25 07:57:40
638,2,513,15.17,2007-01-01 20:19:38
639,3,751,15.2,2009-11-01 17:34:11
640,3,864,16.28,2009-12-04 19:42:21
641,1,973,18.24,2005-11-26 02:52:12
642,1,492,10.81,2006-04-25 04:31:50
643,2,805,14.82,2008-04-22 15:32:05
644,3,962,12.0,2009-08-18 04:54:59
645,1,748,6.72,2009-03-10 20:14:54
646,1,323,6.13,2005-07-10 19:51:18
647,2,874,9.66,2005-01-24 15:58:59
648,2,311,11.03,2008-06-21 07:47:55
649,1,620,16.77,2008-02-29 08:40:19
650,3,82,19.08,2007-04-22 18:01:31
651,2,916,17.31,2006-02-18 17:34:52
652,2,988,11.14,2005-09-25 13:49:41
653,1,830,19.25,2006-01-11 00:52:21
654,1,101,12.51,2009-05-07 20:34:38
655,3,378,14.6,2006-05-26 06:23:29
656,2,623,7.05,2009-07-19 20:15:25
657,1,642,18.8,2008-03-07 22:55:12
658,3,638,11.93,2007-08-10 18:40:43
659,2,6,8.76,2007-02-01 08:15:57
660,3,236,5.79,2005-11-02 06:28:51
661,1,608,6.83,2005-08-01 13:26:24
662,2,521,7.5,2008-06-23 19:52:06
663,1,201,14.17,2005-11-03 15:08:27
664,2,313,17.6,2009-03-14 03:30:32
665,3,700,17.82,2007-03-29 02:07:59
666,3,547,15.73,2005-11-16 17:31:26
667,2,492,7.82,2007-09-16 18:17:57
668,2,709,17.58,2005-05-07 18:11:27
669,1,535,9.72,2009-08-14 17:43:51
670,1,91,6.86,2007-04-19 02:39:35
671,2,254,16.01,2006-06-05 08:44:33
672,2,491,17.45,2008-10-22 07:09:35
673,1,343,18.6,2007-05-13 22:29:22
674,1,557,6.51,2005-05-18 07:14:30
675,1,541,14.43,2008-04-18 18:35:41
676,2,63,15.07,2005-04-07 04:51:26
677,2,854,8.59,2005-10-10 13:49:57
678,2,323,10.66,2008-04-19 23:54:28
679,3,66,17.03,2006-04-17 17:19:35
680,2,949,17.8,2007-12-18 06:23:35
681,2,887,14.65,2009-01-13 12:32:04
682,2,374,19.63,2006-05-10 09:06:48
683,3,166,9.19,2007-11-06 11:08:58
684,2,315,9.56,2007-08-26 13:26:00
685,1,553,5.38,2009-09-02 00:34:53
686,2,582,7.6,2009-08-19 22:00:06
687,1,801,6.12,2007-01-18 22:03:00
688,3,563,9.7,2007-02-06 04:23:31
689,2,389,6.76,2008-07-03 23:24:29
690,3,462,11.6,2009-12-19 09:41:36
691,1,573,9.26,2006-11-16 16:26:48
692,2,427,14.34,2006-09-08 21:29:44
693,1,765,16.85,2009-12-31 21:42:53
694,3,398,16.73,2008-07-26 14:53:16
695,2,941,11.52,2008-04-10 02:31:03
696,3,999,5.99,2006-06-22 01:00:21
697,1,593,8.47,2009-11-06 12:46:29
698,3,448,18.28,2005-03-03 03:56:13
699,2,391,16.71,2008-03-03 05:14:26
700,2,269,17.56,2005-08-27 22:32:16
701,3,311,18.3,2009-05-14 08:01:01
702,2,935,9.4,2005-09-30 04:56:29
703,2,785,12.56,2006-11-23 05:15:00
704,2,152,5.87,2005-08-27 01:44:49
705,2,370,18.82,2006-10-23 16:38:16
706,2,751,18.81,2007-12-06 08:10:45
707,3,285,19.84,2007-06-23 06:16:04
708,1,683,13.58,2008-03-30 16:27:50
709,3,515,6.07,2005-02-25 10:17:22
710,2,316,10.15,2007-12-31 17:44:29
711,2,470,11.87,2005-06-11 03:15:39
712,3,835,15.21,2005-09-14 14:06:56
713,1,105,6.21,2007-11-01 13:00:37
714,3,573,17.91,2006-11-07 04:35:49
715,3,512,10.0,2008-12-08 03:58:11
716,1,581,16.3,2007-06-29 04:58:09
717,1,930,9.76,2009-03-04 04:30:34
718,2,704,11.64,2009-11-01 10:51:57
719,3,791,16.54,2007-05-09 18:17:14
720,1,406,16.58,2005-11-29 06:05:19
721,3,293,15.79,2008-06-25 21:06:49
722,1,21,15.61,2008-02-28 14:55:30
723,1,820,11.3,2009-09-29 12:31:19
724,3,977,10.9,2006-03-22 05:02:36
725,1,320,6.76,2007-02-19 18:01:56
726,2,196,6.56,2007-09-20 20:49:46
727,3,534,6.57,2007-04-02 01:40:37
728,2,360,19.05,2007-09-23 02:30:51
729,3,899,18.04,2009-09-06 22:30:49
730,2,624,5.87,2007-05-10 00:29:56
731,1,903,9.48,2006-04-19 09:41:07
732,2,150,19.8,2007-12-09 02:21:38
733,3,894,13.39,2006-11-18 22:16:57
734,2,849,14.56,2005-04-04 10:09:54
735,2,150,17.13,2009-09-21 09:46:09
736,3,472,8.9,2006-01-27 15:03:44
737,2,445,7.34,2007-10-12 10:39:53
738,1,114,6.95,2006-10-08 11:50:56
739,1,465,6.66,2009-05-07 22:45:34
740,2,56,14.63,2005-07-07 03:53:05
741,3,964,15.04,2009-10-16 04:46:50
742,1,661,17.39,2005-11-24 19:27:59
743,1,109,6.75,2006-06-28 22:36:00
744,2,277,16.03,2006-08-10 15:09:33
745,1,197,11.75,2006-10-19 00:48:21
746,1,804,12.77,2005-11-16 04:31:15
747,3,757,10.93,2005-03-20 10:07:30
748,2,298,17.63,2005-07-21 15:12:27
749,1,435,13.83,2006-06-21 00:53:03
750,2,112,6.68,2006-08-31 13:38:47
751,3,536,13.72,2007-05-21 08:18:49
752,1,307,11.86,2009-04-26 15:05:45
753,2,896,14.49,2005-01-08 10:11:56
754,2,76,5.68,2008-09-16 10:37:04
755,3,77,8.42,2006-05-30 23:43:26
756,2,741,7.5,2008-11-26 10:38:53
757,3,789,7.13,2006-07-23 21:29:26
758,2,646,6.68,2009-08-10 00:35:13
759,1,647,17.87,2006-04-08 14:26:56
760,2,18,12.52,2005-07-24 08:55:23
761,1,771,9.03,2006-05-24 15:19:42
762,1,415,14.67,2008-06-14 11:16:39
763,2,649,11.85,2009-12-28 01:22:48
764,1,287,18.66,2008-07-10 05:18:25
765,3,232,10.72,2009-02-13 12:55:30
766,1,706,17.22,2007-05-20 13:43:18
767,2,165,16.39,2009-04-19 14:20:54
768,3,119,6.36,2006-08-20 15:47:23
769,2,926,10.09,2009-02-18 05:36:33
770,1,344,12.82,2007-06-20 23:33:24
771,3,622,6.68,2006-08-18 21:01:48
772,2,69,9.62,2008-11-12 10:37:22
773,3,307,14.34,2005-09-25 07:13:44
774,1,507,15.35,2005-04-13 18:29:47
775,2,56,11.8,2009-11-29 11:30:48
776,3,691,13.05,2009-11-16 14:37:49
777,1,302,14.81,2008-06-07 13:53:51
778,2,174,8.17,2006-08-10 21:11:46
779,2,276,14.22,2009-10-09 15:11:00
780,3,817,10.35,2007-04-30 19:53:38
781,2,603,18.89,2008-07-07 15:05:34
782,1,116,18.32,2005-10-18 03:58:03
783,3,883,7.14,2005-12-03 16:17:56
784,3,267,15.69,2005-10-28 00:38:19
785,2,468,13.55,2009-12-13 09:12:05
786,2,7,10.67,2009-12-11 06:19:10
787,2,651,18.9,2006-08-06 21:44:46
788,3,275,5.39,2009-06-27 23:12:30
789,2,697,16.49,2005-04-30 07:37:36
790,3,579,5.67,2007-08-03 17:18:05
791,3,342,9.71,2009-07-04 21:05:53
792,1,595,14.7,2005-06-06 22:51:54
793,2,470,6.82,2008-11-12 00:40:06
794,3,125,8.69,2005-02-01 12:31:17
795,2,37,9.35,2007-11-15 02:25:11
796,2,652,6.16,2006-06-15 13:42:46
797,1,249,15.64,2006-01-09 20:48:35
798,2,619,6.7,2006-06-04 11:18:13
799,3,436,16.75,2006-12-16 12:57:32
800,1,499,15.03,2007-02-24 04:22:21
801,2,209,5.07,2006-03-24 04:49:40
802,2,129,17.01,2007-11-18 00:19:50
803,3,849,12.41,2008-05-13 20:43:57
804,3,687,10.05,2006-05-29 21:36:01
805,3,653,12.31,2009-06-26 01:10:55
806,3,523,13.41,2009-08-23 12:01:51
807,3,812,5.94,2008-06-19 18:19:20
808,2,431,13.93,2006-12-27 06:26:32
809,1,815,9.17,2005-08-11 23:02:36
810,3,802,14.21,2006-04-15 21:52:11
811,2,440,12.4,2008-03-15 07:03:16
812,1,461,8.42,2006-11-26 03:32:47
813,1,65,7.91,2006-10-01 07:54:01
814,2,924,11.64,2007-01-07 19:18:33
815,2,443,11.75,2009-06-03 07:19:03
816,1,733,18.61,2008-06-25 19:06:14
817,1,453,15.8,2009-03-12 09:40:17
818,1,174,19.68,2009-06-11 04:00:10
819,3,515,15.85,2007-12-30 16:54:36
820,3,500,18.75,2006-03-06 22:02:53
821,2,864,18.14,2006-08-27 16:07:33
822,1,368,16.02,2005-02-10 12:49:52
823,2,721,16.22,2007-12-23 02:43:51
824,1,247,17.33,2007-11-04 07:17:15
825,1,151,12.41,2006-12-22 01:20:41
826,2,581,19.99,2007-04-13 11:49:03
827,1,10,12.64,2009-11-26 22:41:12
828,2,125,10.62,2005-10-06 05:11:44
829,2,887,8.85,2005-11-20 06:19:45
830,1,300,8.01,2006-04-29 22:51:07
831,1,205,7.72,2009-08-31 01:06:13
832,2,130,6.69,2009-02-06 05:21:09
833,2,274,13.08,2009-01-23 04:09:15
834,2,141,6.37,2007-08-13 08:52:21
835,3,835,7.71,2007-10-16 01:45:30
836,2,748,19.35,2006-10-27 18:00:50
837,3,882,12.81,2009-06-25 07:21:26
838,2,648,9.63,2005-09-01 02:49:08
839,1,55,14.84,2005-07-03 05:37:00
840,1,909,6.37,2006-10-24 10:12:53
841,3,583,6.02,2008-04-07 13:28:19
842,1,252,6.05,2009-12-09 14:05:39
843,3,937,6.32,2009-05-15 01:22:52
844,1,954,19.06,2005-10-27 14:27:00
845,2,657,17.13,2007-11-16 23:21:25
846,3,852,8.1,2005-11-19 06:21:48
847,2,562,19.37,2007-10-12 13:11:12
848,1,794,11.38,2009-10-30 21:56:44
849,1,773,11.99,2006-04-24 23:20:07
850,3,276,19.85,2009-09-12 22:31:37
851,2,159,12.29,2009-07-30 20:28:02
852,1,597,17.99,2006-01-12 22:15:40
853,1,76,11.53,2006-12-28 04:02:31
854,3,30,7.75,2007-08-26 17:58:04
855,2,606,7.92,2005-03-06 06:25:02
856,1,210,14.42,2008-01-31 08:14:10
857,1,405,18.64,2005-11-11 16:59:10
858,3,136,9.95,2009-09-24 11:10:10
859,1,962,19.46,2007-01-24 08:01:51
860,1,654,9.77,2007-11-23 09:11:32
861,3,355,8.77,2005-08-31 12:34:46
862,2,87,16.4,2009-08-05 01:19:36
863,3,873,18.25,2007-12-22 00:14:22
864,2,858,14.72,2008-11-22 02:14:07
865,2,138,5.52,2006-11-03 08:35:24
866,3,584,18.84,2006-09-30 03:15:43
867,1,867,11.92,2009-05-03 01:00:32
868,1,159,5.31,2009-07-28 18:26:41
869,3,524,6.77,2006-08-15 10:08:05
870,2,849,6.28,2007-04-22 19:26:57
871,2,2,10.5,2005-02-17 09:27:08
872,3,241,18.74,2008-10-13 12:35:39
873,1,473,18.45,2006-04-22 15:24:31
874,1,957,9.47,2009-05-30 03:07:23
875,1,408,5.47,2006-02-24 12:33:44
876,2,487,7.81,2006-03-12 20:35:40
877,3,976,9.73,2008-03-29 04:47:00
878,2,624,9.46,2007-01-27 03:07:53
879,2,960,15.72,2006-06-12 20:59:24
880,2,698,7.62,2005-08-10 00:05:48
881,3,899,6.73,2005-05-01 22:59:49
882,3,627,15.77,2009-12-07 16:47:20
883,2,24,7.04,2009-09-10 16:36:47
884,1,592,17.61,2007-01-07 01:12:22
885,3,67,15.42,2006-02-09 01:14:08
886,1,367,18.17,2009-05-23 12:29:54
887,2,884,14.94,2006-01-16 18:37:38
888,2,49,6.07,2009-01-22 07:54:07
889,2,551,13.1,2005-04-10 20:35:25
890,1,44,15.22,2007-12-16 13:34:37
891,1,717,13.27,2005-04-08 04:11:31
892,1,838,14.34,2009-01-11 09:55:23
893,3,695,11.27,2005-06-24 13:37:56
894,3,437,7.93,2007-10-09 10:18:03
895,2,837,15.37,2007-05-01 23:30:26
896,2,559,7.79,2008-03-10 16:19:11
897,2,905,18.44,2008-03-30 12:14:06
898,2,435,13.65,2008-12-04 21:18:33
899,1,236,16.12,2005-03-30 09:25:44
900,2,509,10.13,2007-07-22 06:26:40
901,2,33,14.86,2005-01-20 03:09:12
902,1,340,7.4,2006-04-10 03:05:28
903,2,271,14.25,2007-05-21 02:35:39
904,2,488,8.84,2007-10-27 15:51:25
905,3,377,13.21,2006-10-23 18:57:38
906,1,959,5.49,2008-02-28 20:03:31
907,1,56,5.16,2008-12-14 22:56:01
908,1,833,13.56,2006-04-24 01:44:47
909,2,256,13.09,2006-03-29 18:57:54
910,2,351,15.89,2006-10-07 15:37:55
911,1,800,14.81,2006-06-16 07:01:30
912,3,83,15.96,2007-08-05 19:49:20
913,1,219,7.42,2008-12-28 02:27:19
914,3,679,17.17,2009-11-30 22:03:39
915,2,887,19.65,2007-01-29 03:54:13
916,1,886,13.22,2008-07-29 17:21:44
917,1,252,12.2,2009-03-06 23:37:29
918,2,274,15.37,2006-06-22 06:40:00
919,2,781,7.66,2007-11-29 09:45:59
920,2,735,5.24,2008-05-04 20:07:19
921,2,369,18.79,2008-10-03 13:27:58
922,1,140,19.95,2007-09-02 12:18:18
923,3,113,13.54,2006-03-08 08:50:42
924,3,616,17.8,2007-01-24 01:44:25
925,3,40,5.09,2008-08-28 18:19:48
926,3,500,5.67,2008-05-25 10:33:34
927,1,952,6.93,2008-05-09 04:13:46
928,3,131,7.75,2008-05-28 01:16:52
929,2,927,10.42,2008-05-20 02:59:25
930,2,459,11.6,2009-11-16 10:00:21
931,2,686,15.42,2007-11-20 15:40:59
932,1,979,8.37,2008-02-24 06:56:45
933,1,107,6.31,2005-07-08 16:01:21
934,1,573,9.4,2007-04-26 22:12:25
935,1,507,6.32,2006-01-09 10:42:29
936,3,483,16.39,2009-02-15 14:35:10
937,1,584,12.54,2009-07-30 21:47:25
938,1,698,11.46,2008-04-17 19:49:14
939,3,910,15.12,2007-06-03 04:44:24
940,1,797,6.67,2007-02-11 07:01:24
941,1,936,16.76,2005-04-18 01:10:25
942,1,818,17.58,2008-08-31 12:19:34
943,3,673,6.6,2009-02-17 18:09:49
944,2,468,17.42,2007-04-20 14:14:18
945,1,692,16.82,2006-09-05 19:08:40
946,2,250,16.86,2005-12-03 15:26:10
947,3,517,5.61,2008-10-17 22:36:25
948,2,15,13.1,2008-06-01 23:38:43
949,3,951,10.32,2005-02-15 22:49:27
950,3,953,11.63,2006-02-13 15:50:06
951,1,291,7.49,2007-10-01 05:23:25
952,2,246,5.33,2007-04-16 10:24:11
953,3,364,14.86,2007-05-15 11:26:53
954,1,766,8.39,2006-11-21 03:46:35
955,2,325,9.75,2007-07-01 07:44:45
956,2,90,17.73,2006-11-30 14:34:17
957,1,223,10.72,2006-03-15 15:58:47
958,2,314,5.71,2008-07-15 08:59:43
959,1,290,7.62,2006-11-05 17:22:59
960,1,211,6.36,2008-09-03 14:14:13
961,1,519,7.33,2006-11-28 13:50:35
962,3,397,17.24,2005-08-28 01:27:33
963,2,257,18.07,2006-03-12 15:27:33
964,3,27,12.61,2007-11-28 13:45:46
965,1,814,9.94,2008-12-01 01:32:46
966,2,439,17.83,2005-06-17 02:54:27
967,2,402,12.75,2009-12-22 20:26:06
968,1,307,9.29,2006-02-07 09:50:03
969,1,927,17.65,2005-07-18 13:43:28
970,3,968,16.98,2007-10-14 11:51:05
971,1,477,12.26,2008-08-10 02:18:33
972,3,82,14.71,2005-06-22 02:43:50
973,1,287,14.42,2008-03-20 02:45:36
974,1,353,13.11,2007-09-27 17:41:00
975,3,806,16.06,2009-04-25 01:33:14
976,3,329,14.53,2005-08-01 21:39:22
977,1,662,13.98,2006-05-28 04:17:10
978,1,470,18.89,2007-09-13 01:41:15
979,2,53,18.27,2006-03-19 01:53:04
980,3,89,11.65,2009-05-10 21:27:44
981,3,828,11.43,2005-08-27 21:05:02
982,2,534,16.79,2006-11-20 03:11:24
983,1,26,12.18,2006-04-13 00:18:08
984,1,568,16.62,2009-05-16 21:13:45
985,3,630,7.27,2006-11-01 14:55:07
986,1,666,12.43,2007-09-25 05:00:23
987,1,273,11.44,2008-01-29 04:32:48
988,1,482,7.83,2006-02-21 03:11:04
989,1,623,13.8,2006-10-01 13:51:05
990,2,817,15.35,2009-07-22 12:12:00
991,2,449,12.61,2006-06-09 03:36:46
992,2,512,10.75,2009-06-05 21:38:10
993,1,903,8.27,2007-06-30 09:34:10
994,2,283,18.9,2008-05-10 23:45:39
995,1,666,18.69,2006-05-26 18:31:27
996,3,330,18.45,2008-08-11 20:34:01
997,1,780,9.34,2006-08-06 17:25:21
998,2,227,18.42,2008-02-08 11:07:10
999,2,95,10.78,2005-10-10 22:38:31
1000,3,283,15.48,2008-05-09 01:42:57
1001,3,469,5.58,2009-05-11 23:41:07
1002,2,294,13.28,2007-01-26 05:41:05
1003,1,208,11.07,2006-06-15 14:49:36
1004,3,432,11.52,2005-12-29 14:11:25
1005,2,528,15.08,2006-03-27 01:27:48
1006,1,451,13.24,2005-02-26 17:43:25
1007,2,674,17.13,2005-06-25 03:52:02
1008,3,926,14.82,2007-11-29 02:54:28
1009,2,260,19.57,2007-04-15 16:19:00
1010,3,722,16.29,2005-11-28 08:32:30
1011,3,417,14.57,2006-04-29 07:36:06
1012,2,546,19.24,2009-10-04 22:00:24
1013,1,303,17.98,2009-01-22 21:39:35
1014,2,547,13.64,2009-06-07 01:15:57
1015,2,19,10.69,2007-08-20 05:21:28
1016,2,240,17.66,2007-12-23 09:34:28
1017,2,136,17.15,2009-06-21 13:05:19
1018,1,980,15.25,2007-09-05 08:55:24
1019,2,109,16.96,2009-10-27 20:41:21
1020,2,132,6.6,2009-03-12 10:28:26
1021,1,73,16.22,2007-02-01 02:43:00
1022,1,197,9.93,2006-07-14 16:35:40
1023,1,608,16.18,2008-03-15 09:11:45
1024,1,32,10.33,2006-01-01 04:15:38
1025,1,958,16.75,2005-03-04 12:10:33
1026,1,599,18.89,2009-05-22 14:43:06
1027,1,553,10.5,2008-07-18 01:26:06
1028,2,607,15.59,2009-10-10 09:50:04
1029,2,842,9.85,2009-04-16 13:53:56
1030,3,982,6.11,2008-03-22 22:53:09
1031,2,861,7.42,2005-11-23 07:40:35
1032,3,432,15.83,2006-08-10 05:01:51
1033,2,223,13.79,2009-09-22 16:24:19
1034,3,480,10.26,2008-08-21 08:11:28
1035,2,673,7.75,2009-08-06 03:54:53
1036,1,820,8.07,2008-11-14 13:19:14
1037,2,542,10.18,2009-12-12 05:59:40
1038,2,53,12.28,2006-05-21 09:46:21
1039,3,713,5.07,2005-08-09 11:22:54
1040,2,746,15.69,2006-06-13 18:42:01
1041,3,687,16.76,2007-12-24 12:56:46
1042,1,650,19.24,2008-04-16 11:12:56
1043,3,771,14.83,2008-02-13 09:17:25
1044,3,206,6.67,2005-04-28 03:29:13
1045,2,81,13.56,2009-03-25 05:07:16
1046,3,111,13.73,2006-10-09 12:20:09
1047,3,668,12.42,2006-09-18 19:25:54
1048,3,500,9.52,2005-06-08 20:19:26
1049,2,627,14.2,2005-07-23 15:08:42
1050,1,602,19.93,2005-03-14 09:44:01
1051,1,233,12.38,2007-10-15 06:48:28
1052,3,782,16.65,2005-02-27 17:06:49
1053,1,673,5.21,2008-10-22 16:24:08
1054,2,936,18.49,2006-08-04 16:38:08
1055,3,527,7.13,2005-08-16 22:50:40
1056,3,938,13.5,2009-11-04 19:38:00
1057,2,204,10.11,2007-07-07 23:46:09
1058,2,843,17.34,2006-12-21 07:21:44
1059,1,556,17.66,2008-12-07 21:44:04
1060,1,372,19.63,2006-08-02 11:59:48
1061,1,931,16.71,2005-03-12 05:27:41
1062,2,305,10.1,2005-11-15 17:58:15
1063,2,861,5.81,2005-10-28 14:56:36
1064,2,509,19.47,2007-09-22 22:54:11
1065,2,756,8.69,2007-04-26 00:11:30
1066,1,174,17.94,2008-10-30 01:33:30
1067,1,826,12.43,2008-07-25 16:20:49
1068,3,441,9.86,2006-11-10 12:09:55
1069,2,441,5.61,2009-09-22 17:16:36
1070,1,470,6.21,2008-08-06 04:19:47
1071,1,121,13.67,2006-11-15 13:21:07
1072,1,556,17.92,2008-07-28 09:55:09
1073,2,548,15.84,2005-09-02 22:36:45
1074,2,511,11.74,2009-11-18 21:07:17
1075,1,345,13.83,2009-10-08 20:37:22
1076,2,809,9.32,2005-01-23 17:43:56
1077,1,616,19.36,2009-09-07 07:38:30
1078,1,206,19.24,2007-02-01 14:36:08
1079,1,664,16.33,2006-08-24 00:30:25
1080,1,74,14.67,2005-11-09 22:25:36
1081,3,161,7.9,2006-09-10 12:53:15
1082,2,782,15.48,2008-05-24 02:29:02
1083,1,138,9.68,2006-01-26 23:48:53
1084,2,440,11.67,2007-05-21 22:53:04
1085,1,755,7.25,2008-02-19 01:55:55
1086,2,195,16.72,2007-02-02 01:35:42
1087,3,991,5.84,2009-12-17 09:17:56
1088,2,966,11.66,2008-10-17 03:52:05
1089,2,594,7.96,2006-09-06 17:09:25
1090,2,194,15.55,2006-05-16 22:33:31
1091,1,131,10.87,2006-09-02 16:37:23
1092,2,727,16.45,2006-05-08 18:31:49
1093,3,662,17.18,2009-05-03 05:08:26
1094,3,240,8.85,2009-02-25 01:32:15
1095,2,407,14.71,2005-12-12 15:29:23
1096,3,592,14.21,2008-10-04 17:56:03
1097,2,852,17.45,2005-09-11 07:08:45
1098,3,382,6.74,2007-09-14 00:36:57
1099,3,79,10.81,2006-06-24 08:13:15
1100,2,939,7.27,2007-05-28 19:59:28
1101,2,591,19.08,2005-12-04 11:42:48
1102,3,21,11.92,2009-10-20 20:49:51
1103,1,410,9.86,2009-10-06 08:46:58
1104,2,906,6.85,2005-05-01 14:38:20
1105,2,366,13.08,2006-06-11 00:57:25
1106,1,313,8.67,2007-03-10 01:03:41
1107,3,373,18.63,2008-01-14 06:39:59
1108,1,687,10.82,2008-07-05 14:21:51
1109,3,254,14.05,2009-04-09 08:55:50
1110,1,955,12.26,2008-03-09 19:29:51
1111,3,137,6.99,2009-11-03 18:32:34
1112,2,363,16.81,2005-11-27 23:12:24
1113,3,213,6.11,2005-03-24 02:33:44
1114,2,667,19.42,2007-03-16 05:55:48
1115,2,490,5.1,2006-06-30 15:10:53
1116,1,219,5.32,2008-07-20 22:11:26
1117,3,165,19.39,2006-05-30 05:27:13
1118,3,249,18.05,2008-06-17 16:29:35
1119,2,159,7.81,2008-09-27 19:30:51
1120,1,423,13.57,2008-01-27 19:21:54
1121,2,1,14.68,2006-11-20 03:09:32
1122,1,123,16.91,2006-11-22 11:13:58
1123,2,183,8.57,2008-07-18 01:46:39
1124,1,745,6.82,2009-07-28 15:28:43
1125,2,99,13.42,2006-11-25 16:44:54
1126,2,927,12.53,2007-10-12 09:39:07
1127,3,490,8.08,2007-11-27 22:30:48
1128,3,210,7.34,2007-02-21 12:11:05
1129,3,34,17.35,2009-10-15 23:53:12
1130,3,247,12.76,2007-10-17 02:26:22
1131,2,167,19.05,2005-06-12 06:34:43
1132,1,902,19.3,2009-02-06 15:43:33
1133,1,490,6.55,2008-01-28 00:26:53
1134,2,697,12.46,2005-04-13 02:58:17
1135,3,235,11.49,2005-10-31 11:29:18
1136,1,856,16.56,2005-11-01 08:44:12
1137,1,589,13.48,2005-11-20 18:01:05
1138,3,15,16.35,2005-05-30 13:37:46
1139,3,538,13.22,2006-12-02 06:07:49
1140,2,959,19.91,2009-01-24 02:53:33
1141,1,654,14.87,2007-08-28 17:53:42
1142,2,710,13.89,2009-03-04 10:39:05
1143,1,732,14.91,2009-12-22 04:40:28
1144,3,184,18.23,2006-06-13 11:31:02
1145,1,854,8.54,2006-10-13 18:33:09
1146,1,704,12.93,2005-01-02 19:50:43
1147,3,346,11.6,2008-06-29 01:14:25
1148,2,655,15.75,2005-02-17 01:13:31
1149,1,73,13.59,2005-02-23 11:40:36
1150,2,370,16.19,2009-09-04 23:45:22
1151,2,81,18.81,2006-08-28 15:39:01
1152,1,842,12.77,2007-03-10 05:33:29
1153,3,163,10.55,2005-08-02 14:29:47
1154,1,36,10.69,2008-11-24 18:50:45
1155,2,826,5.21,2009-02-27 13:00:40
1156,1,722,5.88,2007-10-31 04:12:32
1157,2,409,12.62,2005-10-06 22:08:06
1158,3,433,15.1,2006-03-27 03:39:38
1159,3,408,19.33,2009-04-23 10:35:53
1160,1,359,19.54,2005-07-26 06:00:10
1161,2,51,13.94,2007-12-14 01:36:57
1162,2,621,11.29,2005-08-16 18:03:12
1163,3,763,10.87,2005-07-13 21:41:39
1164,1,299,10.22,2005-01-01 16:55:36
1165,2,714,6.49,2008-11-15 01:00:00
1166,3,544,10.55,2005-12-30 03:49:35
1167,1,391,18.71,2007-12-27 10:07:47
1168,2,751,17.63,2008-10-02 09:09:31
1169,2,648,12.74,2005-04-26 11:37:41
1170,2,606,13.2,2006-08-07 01:45:05
1171,1,397,6.51,2008-03-05 00:43:41
1172,1,160,11.15,2006-01-06 22:44:30
1173,2,762,18.58,2009-01-24 07:24:19
1174,2,953,14.64,2008-04-02 15:49:58
1175,3,763,18.85,2009-07-20 14:48:32
1176,1,904,10.56,2009-09-08 23:49:05
1177,2,767,10.07,2007-07-22 12:04:45
1178,2,196,8.56,2005-02-05 01:17:34
1179,2,761,8.71,2008-08-07 06:33:22
1180,1,229,9.93,2005-07-18 13:38:28
1181,1,897,10.24,2006-08-09 05:40:49
1182,3,410,16.75,2006-01-08 23:32:07
1183,2,68,12.68,2008-07-09 16:09:17
1184,1,819,18.2,2007-09-18 06:48:02
1185,2,892,9.81,2005-07-31 17:56:27
1186,3,479,13.16,2006-09-16 20:06:30
1187,3,353,15.78,2008-08-28 17:43:06
1188,1,888,13.28,2006-04-26 14:39:37
1189,2,596,13.68,2005-07-20 00:24:08
1190,2,647,15.04,2006-12-08 04:31:22
1191,2,622,8.89,2006-09-11 14:03:51
1192,1,114,13.71,2006-05-23 02:06:51
1193,2,298,8.42,2008-12-22 15:52:26
1194,3,298,12.36,2005-08-22 17:17:51
1195,3,777,12.15,2006-06-26 18:18:04
1196,3,509,5.38,2008-04-20 04:51:57
1197,3,578,12.43,2006-06-09 19:59:57
1198,2,937,18.08,2008-04-24 17:38:54
1199,3,769,9.53,2007-10-22 12:56:46
1200,1,116,11.59,2008-06-07 15:40:13
1201,1,407,7.29,2005-02-14 13:28:49
1202,1,301,8.35,2006-01-11 23:37:49
1203,3,975,9.82,2008-04-01 11:18:42
1204,2,157,15.43,2006-07-18 10:27:14
1205,2,489,10.28,2006-02-27 06:12:04
